cLabel,cDesc,cSize,cGenes,cScorePheno,pValZ,pValZCorr,pValPerm,pValPermCorr
GO:0005744,"mitochondrial inner membrane presequence translocase complex",10,"TIMM23, DNAJC19, TIMM50, DNAJC15, TIMM17A, ROMO1, TIMM21, TIMM23B, GRPEL2, TIMM10",0.0728878659881386,0.0847591706261808,0.52822420212547,0.0931,0.547141538461538
GO:0005782,"peroxisomal matrix",26,"BAAT, GRHPR, DHRS4, ACOX3, NUDT7, POMC, ACAA1, PRDX5, IDE, HSD17B4, ACOX2, HMGCL, ACOT8, CROT, ECI2, ACOT2, GNPAT, ECH1, CRYM, MLYCD, NUDT12, PAOX, GSTK1, HACL1, NOS2, PHYH",0.0426281242715793,0.0856950996952268,0.52822420212547,0.0903,0.547141538461538
GO:0031907,"microbody lumen",26,"POMC, DHRS4, ECH1, ACAA1, GSTK1, ACOX3, GRHPR, ACOT8, NOS2, PAOX, IDE, BAAT, HSD17B4, NUDT7, NUDT12, PHYH, ACOX2, GNPAT, MLYCD, HMGCL, HACL1, CRYM, CROT, ECI2, ACOT2, PRDX5",0.0426281242715793,0.0856950996952268,0.52822420212547,0.0903,0.547141538461538
GO:0005798,"Golgi-associated vesicle",40,"CNGB1, OCRL, NRGN, AP1G2, GJA1, LRRK2, ARF1, COPZ1, MAP6D1, ZDHHC13, RAB27B, AFTPH, NCALD, COPA, BACE1, ITM2B, VPS41, SPPL3, CCDC115, RAB13, RHO, SORT1, GNRH1, AP1S1, ACTR1A, SEC22B, RHOQ, PI4KA, PACSIN1, RAB8B, COPZ2, GOPC, CSPG5, PKD1, STK26, CLBA1, CLTCL1, PACS1, TMED10, STEAP2",0.0221235947501244,0.0862898590367136,0.52822420212547,0.0924,0.547141538461538
GO:0005758,"mitochondrial intermembrane space",50,"CHCHD7, PRELID2, IMMT, PINK1, NBR1, COX17, NDUFS5, CHCHD10, SOD1, UQCC2, SIRT5, CEP89, TIMM23, SDHAF3, TIMM10, MICU2, GFER, PRELID3B, RNASET2, ARL2BP, HTRA2, CMC4, TIMM8A, SNCA, CYCS, CLPB, TIMM13, STOML2, SHMT2, CHCHD4, PRELID1, NDUFA8, AIFM1, CIAPIN1, AK2, THEM4, CHCHD5, NDUFS1, FBXL4, DIABLO, GOLPH3, TIMM8B, PNPT1, LYN, NLN, ALPL, STAR, AGK, FGR, COA6",0.0517509088862204,0.0867513766865982,0.52822420212547,0.0905,0.547141538461538
GO:0034702,"ion channel complex",170,"KCNA5, KCNQ1, CLDN4, CHRNA3, AKAP6, VWC2, KCNIP3, GLRB, HCN1, FKBP1B, CNTNAP2, ABCC9, GABRB2, BEST1, CACNA1I, KCNAB3, SCN7A, DPP6, KCNA1, KCNJ4, CACNA1G, CALM2, SHANK1, LRRC55, RYR2, KCNH1, KCNE5, SCN2B, CACNA2D1, GRID2, CLCC1, CACNA2D3, CACNB1, KCNJ8, GRIK2, KCNS1, CHRNB1, CHRNA2, SCN3B, TRPC5, KCNJ16, KCNA4, PKD2L1, VWC2L, LRRC8C, HCN2, KCNK1, GRIA3, GRIN3A, OLFM3, KCND3, TTYH1, RYR1, LRRC38, KCNMB4, CACNG4, GRIN2C, CACNA2D2, GABRA1, CACNA1E, SCN1B, MCUB, KCNN4, KCNH2, CACNA1B, GABRG2, CACNG7, KCNJ11, CLCN2, SHISA8, KCNC2, GRIN2B, SCN9A, GABRG1, OLFM2, CACHD1, KCNS2, LRRC8B, TRPC1, KCNA3, KCNK2, CACNA1H, CALM3, STX1A, TRPC3, KCNQ2, KCNV2, GRIA1, GABRB1, KCNC1, KCNJ5, GABRA2, ABHD6, KCNB1, KCNC3, KCNG3, CHRNA4, PKD2, KCNS3, GRIK4, HTR3B, KCNIP4, GABRG3, CACNA1C, KCNF1, CACNG6, CNGB1, CACNB3, KCNMB1, GABRA3, STXBP5, CHRNA6, SHISA9, CNIH2, GABRD, KCNC4, NLGN1, MICU3, SCN8A, GABRA5, MCU, PKD1, GABRB3, KCNJ14, CPT1C, SCN4B, PTPA, MICU2, SCN1A, GLRA3, PDE4B, KCNJ2, ABCC8, SCN3A, KCNH4, TRPC4, RYR3, KCNQ3, ANO2, CACNA1A, KCNV1, KCNMB2, GLRA2, KCNJ3, CACNG3, CACNG8, CACNG2, LRRC8A, ABHD12, HCN4, DLG4, GABRE, KCNQ5, KCNIP2, KCNA2, CNIH3, KCNG1, GRIK3, GABRA4, FKBP1A, CLIC5, SHISA7, CACNB2, GRIN2A, KCNB2, SCN2A, CALM1, TMEM249, CACNB4, DPP10",0.0209543636894672,0.0871155097746195,0.52822420212547,0.0852,0.54244
GO:0005876,"spindle microtubule",36,"TUBG2, CHMP1B, BOD1, KLHL21, CHMP1A, HAUS7, CEP295, CHMP2A, KIF2A, RMDN2, CUL3, KIFAP3, MAP9, CHMP4B, DYNLT3, CALM2, HAUS4, NUMA1, SKA2, HAUS8, PRC1, ARL3, CCDC57, POLB, TUBGCP3, RAB11A, MAPRE1, RMDN1, TTL, FAM161A, CHMP4A, KIF3B, CALM3, HAUS3, CALM1, PAFAH1B1",0.0244253289692648,0.0915797267292072,0.543645065021497,0.0953,0.552742424242424
GO:0005767,"secondary lysosome",10,"CRHBP, PLEKHM1, PLA2G5, LAMP1, LRRK2, FTH1, CLN3, MAP1LC3A, ADAM8, FTL",0.0286705151199404,0.0918934360939443,0.543645065021497,0.0955,0.552742424242424
GO:0000307,"cyclin-dependent protein kinase holoenzyme complex",25,"CCNY, CDK5, CCNB3, CCNB1, CCNE1, CCNI2, CDK14, CCNQ, CDK13, CCNI, CKS1B, CDK9, CDK6, CCNH, CCND3, CCNO, CCNL1, CDKN2D, CCNG2, BCCIP, CCNL2, CCND1, CCNT1, CCNA1, PCNA",0.0213661173049619,0.0921072625744661,0.543645065021497,0.0918,0.547141538461538
GO:0030315,"T-tubule",36,"ATP1B1, KCNJ3, ADRA1A, ANK3, AHNAK2, CASQ1, ATP2B4, CACNG6, CACNB2, CACNB3, CACNA2D1, CACNG4, AHNAK, KCNJ2, AKAP6, CACNG8, CACNG7, SLC8A1, EZR, KCNJ11, ATP1A1, SCN2A, GOT2, RTN2, SCN1A, AQP4, STBD1, CAPN3, KCNN2, PPP3CB, SLC9A1, FXYD1, SCN1B, CACNA1C, KCNJ5, NOS1AP",0.029057046835542,0.0928748434769829,0.543645065021497,0.0911,0.547141538461538
GO:0019898,"extrinsic component of membrane",153,"SYTL3, S100A10, GFRA1, GNA14, GFRA2, PIK3CA, ARHGEF25, ERRFI1, CDH22, MCF2L, MTMR3, ASPSCR1, CDH7, DGKI, RGS6, KALRN, S100A6, EPN3, RAC1, WDR91, GNB4, FRK, GNG3, KPNA2, GBA2, FARP1, SNAP25, ANXA2, GNG2, PIK3R1, ULK1, BECN1, TIAM1, GNG10, STYK1, CDH8, TRIO, NAAA, GNG4, FES, GNAQ, SNX9, SNX10, WDFY3, USP8, DNAJA3, CDH11, WIPI1, SLA, SYAP1, ATP2A2, CTNNA2, STOML2, GNB5, WDR81, STK39, CDH9, CDH12, HCK, PPP3CA, GNG11, WDR45, KRAS, RGS8, GNB3, PLEKHA4, SYN1, RTBDN, ANXA1, ESYT1, PIK3CB, SYTL4, SOCS7, GNG12, STAC2, CDH2, EZR, SYN3, ZFYVE1, MGLL, SYT6, MFGE8, SYK, SYTL2, SARM1, GNA15, SEC23A, JAKMIP1, DMBT1, JUP, CTNNB1, CTNNA1, PACSIN2, CDH13, GNAS, HPCA, RACGAP1, CAV2, INPP5J, TNK2, SOCS5, MICALL1, DCHS1, CDH6, NUMA1, PSD, WIPI2, GNG5, RGS1, IQGAP1, NMT1, LYN, GNG7, VPS13D, SNAP91, GNB2, GNG13, SHANK3, CCDC115, BCL2L11, CDH10, FERMT2, PLAUR, FGR, PIK3R2, GNG8, NMT2, GNAI2, COQ3, AAK1, DLG4, CYTH1, DOC2A, PIK3CD, STXBP5, TF, EHD2, TAMM41, GNAL, SOCS2, TEPSIN, GNAZ, CDH1, FKBP1A, OSBPL2, CDH4, TPR, GBA, RPH3A, GNA12, EMC2, PRNP, CDH3",0.0186535320501239,0.0935290854773361,0.543645065021497,0.0985,0.561597014925373
GO:0031528,"microvillus membrane",10,"SLC7A8, ITGAV, MUC20, SLC6A6, EZR, CTNNB1, MTTP, PTPRH, PDPN, MSN",0.0400774077657558,0.094555176593943,0.543645065021497,0.0904,0.547141538461538
GO:0005942,"phosphatidylinositol 3-kinase complex",9,"PIK3R2, PIK3CB, SOCS5, SOCS7, PIK3R1, BECN1, PIK3CA, PIK3CD, SOCS2",0.03306784745723,0.0946397822615956,0.543645065021497,0.0898,0.547141538461538
GO:0033180,"proton-transporting V-type ATPase, V1 domain",6,"ATP6V1B2, ATP6V1C1, ATP6V1H, ATP6V1E1, ATP6AP1L, ATP6V1A",0.0518533885884334,0.0954298409797456,0.543975061531977,0.1105,0.593034965034965
GO:0031201,"SNARE complex",27,"STXBP5L, SNAP25, CPLX1, STX1B, STXBP5, CPLX3, VAMP3, VAMP8, STX16, STX2, STX1A, STX19, BET1L, TSNARE1, CPLX2, SNAP47, SNAP29, SYN2, VAMP1, SEC22B, STX12, STX8, NAPB, VTI1B, NAPA, STX7, NAPG",0.0245678550704624,0.0961212477837918,0.543975061531977,0.1027,0.573553623188406
GO:0042583,"chromaffin granule",9,"SYT1, DNAJC5, CHGA, ATP8A1, CTSL, PENK, SYT2, CYB561, CLU",0.0349633687123801,0.0980406019565604,0.546956841114037,0.1083,0.587358865248227
GO:0060077,"inhibitory synapse",8,"GABRG2, IGSF21, CEP112, GAD1, GABRA2, NLGN4X, DTNB, GAD2",0.0317509032490879,0.0980799571107632,0.546956841114037,0.0984,0.561597014925373
GO:0016459,"myosin complex",29,"MYH10, MYO15A, MYO1B, MYO1D, MYOM1, MYL6, MYO16, MYL12B, MYL12A, MYOM2, MYO5C, MYO1E, MYH15, MYO5B, ACAA2, MYL5, MYH7, MYO19, MYL6B, MYBPC2, MYBPC1, MYO7A, MYO9B, MYO5A, TRIM32, DYNLL2, MYH7B, CGN, MYO1F",0.0308317129230954,0.100197782036637,0.548087258009159,0.1137,0.599081379310345
GO:0031462,"Cul2-RING ubiquitin ligase complex",7,"KLHDC10, ZSWIM4, KLHDC3, GLMN, ZSWIM5, CUL2, ELOB",0.0289067057220592,0.100536041520219,0.548087258009159,0.1019,0.573553623188406
GO:0030117,"membrane coat",48,"VPS41, BAIAP2L2, KLHL12, AP3S1, KCNQ5, AP2B1, AP3B1, SGIP1, SEC23A, SEC31B, AP5M1, AP5B1, SAR1A, COPA, AFTPH, AP3B2, CHMP2A, AP1S1, SEC24B, TF, VPS39, CHMP4A, PANK1, SEC24D, AP2S1, EPN3, AP1S2, AP1S3, CHMP4B, NCALD, AP1G2, CLINT1, AP4E1, AP5S1, CHMP1B, AP3M2, COPZ2, AP2M1, COPZ1, SCLT1, AP1M1, SYNJ1, SEC31A, SAR1B, CLTCL1, TEPSIN, VPS11, CLBA1",0.0169919314260214,0.101612376125238,0.548087258009159,0.1036,0.573553623188406
GO:0048475,"coated membrane",48,"AP4E1, TEPSIN, CLINT1, AP5M1, COPA, CHMP2A, AP3B1, SAR1A, AP5S1, AP3B2, VPS11, AP1S2, CHMP4A, SEC31B, COPZ1, SEC31A, AP2S1, NCALD, AFTPH, AP3S1, AP2B1, AP1S1, COPZ2, SEC24B, SEC24D, PANK1, CLTCL1, CHMP1B, AP3M2, AP2M1, AP1M1, AP1S3, AP5B1, BAIAP2L2, AP1G2, SAR1B, SYNJ1, SCLT1, CLBA1, KLHL12, CHMP4B, TF, VPS41, EPN3, KCNQ5, VPS39, SGIP1, SEC23A",0.0169919314260214,0.101612376125238,0.548087258009159,0.1036,0.573553623188406
GO:0098644,"complex of collagen trimers",13,"COL10A1, COL5A1, COL1A2, COL16A1, COL5A2, COL11A1, COL4A1, COL4A5, COL5A3, COL7A1, COL27A1, COL11A2, COL4A4",0.0245116063074553,0.101869621253011,0.548087258009159,0.1044,0.573824460431655
GO:0060198,"clathrin-sculpted vesicle",6,"GAD2, DNAJC5, GAD1, SLC17A7, HSPA8, SYT1",0.0426774188186172,0.103136222215369,0.551021494912879,0.1084,0.587358865248227
GO:0044224,"juxtaparanode region of axon",8,"SIRT2, CNTNAP2, KCNA2, DLG2, DLG4, KCNA1, CNTN2, EPB41L3",0.0490595469641833,0.104126591111949,0.552449413955061,0.1167,0.602424324324324
GO:0033270,"paranode region of axon",10,"SCN2A, KIF13B, CLDN5, SIRT2, ERMN, MAG, KCNA1, GJC2, EPB41L3, SPTBN4",0.0565574402363507,0.107973907019498,0.568910792847563,0.111,0.593034965034965
GO:0005955,"calcineurin complex",5,"PPP3CC, PPP3R1, PPP3CA, ITPR1, PPP3CB",0.0588369412119914,0.109749879784537,0.574307590105385,0.1137,0.599081379310345
GO:0005583,"fibrillar collagen trimer",8,"COL16A1, COL27A1, COL5A3, COL11A2, COL5A1, COL5A2, COL11A1, COL1A2",0.0280100631389036,0.11214801509393,0.578926240079475,0.1154,0.599765986394558
GO:0098643,"banded collagen fibril",8,"COL5A1, COL5A2, COL1A2, COL11A2, COL5A3, COL27A1, COL11A1, COL16A1",0.0280100631389036,0.11214801509393,0.578926240079475,0.1154,0.599765986394558
GO:0035580,"specific granule lumen",26,"NFKB1, DNASE1L1, TIMP2, QPCT, ARMC8, CTSD, ACAA1, ERP44, CFP, CYFIP1, VCL, LRRC7, GHDC, TOLLIP, NIT2, GGH, CHI3L1, CNN2, OLFM4, FRK, QSOX1, JUP, CTSZ, B2M, PDXK, PTX3",0.0249391153686648,0.115764739514972,0.589046184440496,0.1235,0.629026666666667
GO:0034451,"centriolar satellite",57,"CHD3, DDHD2, DLST, NEK6, BBS9, CEP131, NUDT21, CCDC66, AK5, RAB11A, PATJ, KIAA0753, KLHL12, CCDC57, C2CD5, CEP72, RAB11FIP3, RPP25, CEP97, PIBF1, KLHL4, CCDC14, TAF1D, KIF5B, KCTD1, MPP1, TMEM63A, RAB11FIP5, SSX2IP, TACC3, NEK1, SPAG9, C2CD3, NR0B1, CYTH4, TAP1, ITGB1BP1, RBM39, BBS5, ZMYND10, TEK, IL4R, PARD6A, YTHDF2, CEP68, KEAP1, WDR13, ODF2L, HARBI1, RASSF7, PXK, ZNF365, PDZD2, IL17RB, FNIP2, KRT18, PCNT",0.0237516440087715,0.115862555603273,0.589046184440496,0.1253,0.63396821192053
GO:0044455,"mitochondrial membrane part",122,"TOMM6, AGK, COQ3, SCO2, CHCHD3, BID, COX7A1, ATP5F1A, LYN, ATP5ME, SLC25A3, COX6A2, NDUFB5, NDUFA8, NDUFA9, CHCHD10, NDUFA13, ATP5MC3, TIMM50, OXA1L, ABCB6, MCUB, MFN1, NDUFV1, NDUFS6, UQCRC2, NDUFS3, FUNDC1, NDUFB3, LRRK2, NDUFS1, STAR, SFXN4, NDUFB9, MICU3, DNAJC11, BNIP3, NDUFA4, CHCHD6, FOXRED1, NDUFV2, CPT1A, NDUFB6, ETFDH, FUNDC2, MPC1, SDHA, MFN2, RHOT2, UQCR10, MTX2, TIMM23, HSPA9, DNAJC15, ATP5PF, NDUFS2, NDUFA6, MICU2, BDH1, TIMM17A, ATP5F1B, UQCRH, IMMT, UQCRFS1, NDUFA11, NDUFB2, SLC8B1, GRPEL2, MFF, TOMM5, DMD, TOMM40, BAK1, TAMM41, FIS1, MGARP, NDUFS5, COA1, SDHB, NDUFV3, UQCR11, L2HGDH, NDUFAB1, ARMCX3, DNAJC19, TIMM10, PET100, MTX3, COX11, CYC1, NDUFAF1, TIMM21, NDUFA12, SFXN5, COX6A1, CNR1, SARM1, UQCRC1, COA3, GHITM, TMEM70, CCDC51, SURF1, COX4I1, MCUR1, NDUFA3, MCU, NDUFB1, ROMO1, MPC2, SDHD, TIMM23B, UQCC3, SFXN1, TOMM40L, NDUFB8, UQCRQ, ATP5PB, NDUFC2, ATP5MF, PINK1, SLC25A4",0.0624896409086926,0.116421431741512,0.589046184440496,0.1281,0.643871052631579
GO:0031970,"organelle envelope lumen",55,"PRELID3B, TUBB, SHMT2, STAR, CMC4, NDUFS1, CHCHD10, NDUFA8, ALOX5, SIRT5, BCHE, NBR1, NLN, TIMM8A, CYCS, FGR, CHCHD5, TIMM10, SNCA, DIABLO, PINK1, CHCHD7, LYN, PNPT1, PRELID1, CLPB, RNASET2, GFER, ALPL, TIMM13, TIMM8B, AIFM1, AK2, THEM4, HTRA2, NDUFS5, PTGES, PRELID2, GOLPH3, TIMM23, SORL1, MICU2, CIAPIN1, CHCHD4, STOML2, SDHAF3, SOD1, FBXL4, AGK, IMMT, UQCC2, COA6, COX17, CEP89, ARL2BP",0.0433690822229272,0.11868786095229,0.59329908032797,0.134,0.6527425
GO:0002080,"acrosomal membrane",9,"HYAL3, CFAP65, CAV2, CCDC136, TRIP11, SPACA6, RND2, MFGE8, FLOT2",0.056862955081964,0.119674464825562,0.59329908032797,0.133,0.6527425
GO:0098798,"mitochondrial protein complex",84,"NDUFB5, IMMT, SUCLG1, NDUFAB1, ATP5PF, PPIF, NDUFV1, DNAJC11, NDUFS2, NDUFB9, NDUFA9, COX6A1, DLD, TOMM6, CHCHD6, TIMM23B, ATP5ME, COX4I1, MFN1, NDUFS1, IDH3G, NDUFV2, TOMM5, SLC25A4, COX7A1, NDUFA4, ROMO1, CHCHD3, UQCR11, UQCRH, NDUFS6, NDUFB1, ATP5F1A, ATP5MF, UQCR10, NDUFA3, ATP5PB, TIMM21, TOMM40, TOMM40L, UQCRC1, NDUFV3, GRPEL2, DNAJC15, MTX2, NDUFB2, TIMM23, NDUFA11, NDUFB8, NDUFAF1, FOXRED1, CLPX, MRPS36, SDHA, NDUFB6, BCKDK, TIMM17A, NDUFC2, NDUFA6, MTX3, CHCHD10, HSPA9, NDUFS5, NDUFA13, UQCRFS1, PMPCB, TIMM50, COX6A2, ATP5MC3, TIMM10, SLC25A5, NDUFA12, AGK, CYC1, SDHD, NDUFS3, SDHB, DNAJC19, UQCRC2, NDUFA8, NDUFB3, UQCRQ, ATP5F1B, IDH3A",0.0711701447438935,0.120378912216826,0.59329908032797,0.1329,0.6527425
GO:0097731,"9+0 non-motile cilium",54,"USH1C, IFT57, GNAQ, OPN3, KIAA1549, MAP1B, PHLPP2, CNGB1, PDE6B, CIB2, GRK4, RPGR, C1orf115, NAPEPLD, PEX6, SHANK2, PRPH2, TTC8, KIF17, FAM161A, SMO, PIP4K2A, OPN4, DHRS3, TULP3, CDHR1, WDR19, CETN3, SPTBN5, OCRL, ARL3, PHYH, MERTK, GUCA1B, TMEM237, MYRIP, CETN2, ROM1, PCDH15, NPHP1, LCA5, CCDC66, BBS7, C4orf47, TOPORS, TBCC, KIFAP3, MYO7A, RHO, ATP1A4, IFT20, IFT122, ATP8A2, DYNLL2",0.0104444553983172,0.120932637859698,0.59329908032797,0.1206,0.618378523489933
GO:1990023,"mitotic spindle midzone",5,"PRC1, RCC2, NUMA1, MAP9, EML1",0.0691600856311178,0.121144838391575,0.59329908032797,0.1345,0.6527425
GO:0019867,"outer membrane",124,"LRRK2, NAV3, HK2, NEU4, RSAD2, PRNP, ENO1, TOMM40L, PMAIP1, ATAD1, TOMM40, LRPPRC, RAB11FIP5, SNCA, FAM210B, PLD6, ITPR3, BCL2, ACSL6, ULK1, IFI27, SPART, NME1, KRAS, BNIP3, CYB5R3, MTX2, DHCR7, MIGA1, GK3P, MLXIP, MTCH1, MYO19, MT3, MGARP, HMOX1, ARMCX2, EPHA4, VAT1, PTGS2, MFN2, ZNFX1, ARMCX3, BCL2L2, SYNE1, PDE2A, AGK, DMD, ABCB6, MFN1, PINK1, NLRX1, CHCHD3, CHCHD6, RAB32, HSPA9, SLC25A46, PPP1CC, CNR1, PGAM5, MAOA, TMEM109, BID, TIGAR, SNN, MFF, GJA1, BAK1, ASS1, SPATA18, ARMCX1, CYB5B, RTN4IP1, BPHL, MIEF1, PGRMC1, MTX3, VAMP1, CPT1A, UBA52, MAOB, NUTF2, BCL2A1, SARM1, CISD2, AKAP1, DNAJC11, BAD, HINT2, TRAF3IP3, MGST1, PPP2R2B, BBC3, WASF1, EXD2, RHOT2, BCL2L11, TOMM5, ACSL3, RPS6KB1, THG1L, COASY, FIS1, RPS27A, CLMN, FUNDC2, TOMM34, SYNE4, ARMCX6, AIFM2, C11orf65, CPT1C, ACSL4, TRIM14, ANKH, CYB5A, GK, FUNDC1, TOMM6, ATP5MC3, AGPAT4, SH3GLB1, IMMT, TSPO",0.0220581137677842,0.126173731101275,0.613496989116113,0.1427,0.664773170731707
GO:0005802,"trans-Golgi network",134,"PCSK5, BECN1, ST3GAL1, COG5, PI4K2A, HLA-DPA1, BACE2, SCOC, CALN1, CABP7, ATP9A, YIPF1, GRN, FUT9, FAM91A1, AP1S2, LRRK2, COG3, ATP8A1, KLHL20, TRAPPC6A, RGS20, HLA-DRB5, TGFBI, COG2, CDH1, HLA-DRB4, PRKD1, GNAS, STX16, NMNAT2, GPR108, GSAP, CLVS2, RAC1, SORL1, AP1S1, SCAMP3, CHID1, CHST1, C17orf75, INPP5K, GGA2, STX8, AP1M1, CLVS1, GPER1, SNX9, RAB10, BACE1, ARL5B, USP6NL, COG1, CA4, CHST2, CD74, RABEPK, PREPL, GOLT1A, CLTCL1, RBFOX1, CLIP3, GCNT1, CNST, CHAC1, ATP8B2, SCAMP5, RAB31, CHST7, RAB7B, TJAP1, COG6, PIFO, ARAP1, GOLPH3, GGA3, HLA-DRB1, BICD1, ATP11B, ARL5A, HLA-DQB1, YIPF4, AZIN2, TEPSIN, ATP11A, PLPP3, CORO7, ATP2C1, HLA-DPB1, ATP9B, BAIAP3, AP1S3, NSG1, NSG2, PICK1, GCC2, HLA-DRB3, TMEM230, ATP2C2, PLOD3, GBA, HTR7, SLC9A7, TMEM165, GOLPH3L, CLBA1, AFTPH, MYO1B, WLS, VPS54, LGR6, CCDC186, WIPI1, SYT17, ARF1, TRAPPC6B, PCSK1, RAB32, VAMP3, MS4A7, CLN3, BIRC6, OPTN, HLA-DRA, AP4E1, RAB29, SNAP25, CCDC91, OCRL, RAB13, ATP7B, ARFGEF2, PLEKHA8, RAB11A",0.018957061052137,0.126875031780557,0.613496989116113,0.1421,0.664773170731707
GO:0070847,"core mediator complex",10,"MED14, MED16, MED10, MED24, MED11, MED7, MED8, MED31, MED21, MED23",0.0302074344721196,0.12803125610478,0.615194211723598,0.1316,0.6527425
GO:0005875,"microtubule associated complex",74,"ACTA1, DRC1, KIF26A, MAP2, KIF15, CCDC103, DYNLT3, MAP1B, DNAH12, KIF2C, HAUS3, DYNLL2, EML1, GABARAP, FNTA, KIFC2, KIF13B, DCTN2, DNALI1, KIF9, DNAL4, ACTR1B, MAP1A, DNAH5, DNAH9, DNAH2, KLC2, CFAP70, RANBP9, KIF3B, DYNC1I2, HAUS4, HAUS7, HAUS8, DNAH14, KIF5A, TPR, NDEL1, DNAL1, KIF21A, DYNLL1, CCDC65, DYNC1LI1, EML2, KIF5B, KIF22, KIF1C, KIF16B, ACTR10, LRP8, KIF23, KIF5C, KIF21B, KIF3C, DCTN6, PXN, DYNC2H1, KIF2A, DYNC1I1, NDE1, ACTR1A, KIF27, PAFAH1B1, PEA15, MAP4, KIF6, MID1, DCTN4, CLIP2, SPTBN5, ACTC1, KIF26B, KIF17, KIFAP3",0.0225240243278611,0.129020148482947,0.61607120900607,0.1418,0.664773170731707
GO:0005779,"integral component of peroxisomal membrane",6,"SLC27A2, PEX10, SLC25A17, PEX12, FIS1, FAR2",0.038452270247148,0.13500738581151,0.624027706903856,0.1361,0.6527425
GO:0031231,"intrinsic component of peroxisomal membrane",6,"PEX10, FIS1, SLC25A17, PEX12, FAR2, SLC27A2",0.038452270247148,0.13500738581151,0.624027706903856,0.1361,0.6527425
GO:0034464,"BBSome",6,"BBIP1, BBS9, BBS1, TTC8, BBS5, BBS7",0.0422427117200804,0.135182828585404,0.624027706903856,0.1488,0.668285393258427
GO:0044453,"nuclear membrane part",9,"SYNE4, TMEM201, P2RX4, SUN1, LEMD3, P2RX6, SPAG4, SUN2, P2RX5",0.0528011887692654,0.135428473954704,0.624027706903856,0.1477,0.668285393258427
GO:0005911,"cell-cell junction",200,"FRMD6, NECTIN2, OCEL1, FZD4, AFDN, IQGAP1, NPHP1, TGFBR1, CTNNB1, LIN7B, FXYD1, VANGL2, PARD6A, TJAP1, PDXP, SORBS1, ATP1B1, PARD6B, CADM1, CLMP, PCDH1, FHOD1, GJB1, CXADR, SCN2A, KIT, JAM2, STEAP1, PKD2, PLXDC1, TBCD, SAPCD2, KAZN, HEG1, ATP2A2, AKR1B1, MAGI3, FLRT1, ADCYAP1R1, PECAM1, NRAP, ILDR2, KLHL24, SLC2A1, TENM2, ATP1A1, SCN1A, PTPRM, LIMS2, SLC9A1, NECTIN3, JUP, CDH2, YBX3, SH3KBP1, ILK, ACTG1, VSIG10, PTPRJ, HPN, GJA1, LAMA1, CALB2, BVES, DLG1, RASIP1, PKN2, FLRT2, JAML, PRKCI, MTDH, CTNNA1, CGN, TMEM47, CDC42, TMEM65, PRKCD, PARD3, CDC42BPA, VCL, OBSCN, PIK3CA, NCK1, ANK3, CNN2, CCND1, FLRT3, EPB41L4B, PPP3CA, CDH1, SLC8A1, GJC1, PANX1, STRN, PIK3R1, AMOTL1, EPCAM, PNN, PKP3, SAV1, LIN7C, RAPGEF2, FLOT2, TIAM1, KIRREL3, CD53, YWHAH, ADGRL3, FGF13, PXN, AKAP6, TEK, PCDH12, PARD3B, AHNAK, SIRT2, LAT, ACTN1, NECTIN1, PCDHGA12, KIRREL2, MAGI1, SPECC1L, KRT8, PLEKHA7, PRKCG, FRMD4A, MPP7, GJC2, PPL, KCNA2, CNTNAP2, STARD10, CTNNA3, MPP1, KCNA5, IGSF11, LCP2, CDC42BPB, CLDN10, PRKD1, RAP1B, TRPC4, PTPRK, RAP2B, PAK1, BAIAP2L2, VAV1, MXRA8, PLEKHG5, ADD3, EPB41L3, PDZD11, COL13A1, MPP3, SH3BP1, SHROOM3, NPHS1, ITGB1, KRIT1, FAT1, THEMIS, AJAP1, CASK, PDZD2, MPP2, SCN4B, AHI1, RHO, CADM3, SKAP1, MYADM, RAB13, PERP, CLDN4, DSP, CADM4, SPTBN4, WDR1, PACSIN2, KCNJ11, PANX2, ACTB, CYTH1, KCNJ2, TCHP, CORO1A, CLDN5, ASH1L, ESAM, SIPA1L3, MAP2K2, PATJ, LIN7A, DBN1, MPDZ, VAPA, SHROOM2, CCDC85C, SCN1B",0.0102555855860152,0.135453009746768,0.624027706903856,0.1367,0.6527425
GO:0098845,"postsynaptic endosome",12,"NSG1, ZDHHC2, PICK1, ABHD17A, AKAP5, RAB11A, ABHD17B, RAB4A, SH3GL3, PSD, STX12, ARC",0.0391545784214103,0.135587171918901,0.624027706903856,0.1452,0.668285393258427
