cLabel,cDesc,cSize,cGenes,cScorePheno,pValZ,pValZCorr,pValPerm,pValPermCorr
GO:0019783,"ubiquitin-like protein-specific protease activity",58,"USP9Y, USP28, USP5, OTUB2, SENP1, STAMBP, COPS5, USP54, USP47, ZRANB1, MYSM1, USP1, OTUD1, USP8, USP37, USP38, SHMT1, USP13, BAP1, COPS4, STAMBPL1, ATG4B, TANK, UCHL1, UFD1, OTUB1, USP31, MINDY3, ATXN3, USP35, USP45, OTUD4, USP36, OTUD6B, USP3, USP9X, USP49, USP11, MINDY1, USP33, MPND, VCPIP1, USP51, SENP7, YOD1, USPL1, HINT1, EIF3F, USP46, MINDY2, USP4, USP12, USP10, USP16, UCHL3, SENP2, SENP6, JOSD1",-0.0216255219177771,0.0348754507219296,0.613854547499818,0.0397,0.627572602739726
GO:0019789,"SUMO transferase activity",13,"PIAS2, HDAC4, RNF212, EGR2, RANBP2, UHRF2, ZBED1, UBE2I, PIAS3, TOPORS, CDKN2A, TRIM27, HDAC7",-0.0476780352395592,0.0351349431015743,0.613854547499818,0.0292,0.627572602739726
GO:0008187,"poly-pyrimidine tract binding",13,"PABPC5, PNPT1, KHDRBS2, RBMS1, HNRNPC, MCRS1, PATL1, PABPC1L, ATXN1, IFIT5, DAZAP1, PABPC1, DIS3L2",-0.0505496597045583,0.0362213759797414,0.613854547499818,0.0385,0.627572602739726
GO:0008266,"poly(U) RNA binding",13,"PABPC1L, IFIT5, HNRNPC, PNPT1, PABPC1, KHDRBS2, ATXN1, DIS3L2, DAZAP1, RBMS1, MCRS1, PABPC5, PATL1",-0.0505496597045583,0.0362213759797414,0.613854547499818,0.0385,0.627572602739726
GO:0036002,"pre-mRNA binding",18,"CELF2, ELAVL4, RBM41, RBM7, CELF5, TARDBP, CELF3, RBM24, SLU7, RBM22, SLBP, CELF1, DDX5, RNPC3, RBM4, SNRPC, HNRNPL, CELF4",-0.0485920435982467,0.0364256203313168,0.613854547499818,0.0247,0.627572602739726
GO:0008649,"rRNA methyltransferase activity",11,"NSUN5, NOP2, FBL, TRMT61B, TFB2M, METTL5, ZCCHC4, METTL15, BUD23, EMG1, TFB1M",-0.040216577566839,0.0388091600749577,0.613854547499818,0.0415,0.627572602739726
GO:0031404,"chloride ion binding",8,"NUDT16, NQO2, AMY2A, TDG, NPR3, CTSC, NLGN4X, ACE",-0.0471332140011469,0.0389658206529195,0.613854547499818,0.0418,0.627572602739726
GO:0034212,"peptide N-acetyltransferase activity",13,"HAT1, MED24, NAA20, NCOA3, NAA16, CLOCK, ESCO1, TADA2A, NAA10, TAF10, KAT6A, KAT8, KAT6B",-0.049339086096864,0.0392386221160716,0.613854547499818,0.0418,0.627572602739726
GO:0061733,"peptide-lysine-N-acetyltransferase activity",10,"KAT6A, TADA2A, MED24, KAT6B, TAF10, HAT1, NCOA3, CLOCK, KAT8, ESCO1",-0.0621100606219072,0.0393079726737633,0.613854547499818,0.0389,0.627572602739726
GO:0032454,"histone demethylase activity (H3-K9 specific)",8,"HR, JMJD1C, KDM4B, KDM3A, PHF2, KDM7A, KDM4C, PHF8",-0.0743286500729589,0.040026979220993,0.613854547499818,0.0458,0.660306172839506
GO:0001098,"basal transcription machinery binding",21,"FBL, LEO1, ELP2, ESRRB, DHX9, WAC, GTF2A2, GTF2A1, ELP4, SMYD2, ERCC4, NOP58, NCOA3, ZNHIT6, AGO1, AHR, FOXF2, AR, ERCC1, RPRD2, CTR9",-0.0284543521191653,0.0400594732054414,0.613854547499818,0.0484,0.660306172839506
